session_id,user_id,session_start,session_end,total_actions,total_views,total_purchases,total_add_to_cart,unique_products,duration_seconds,conversion_rate,is_abandoned_cart,is_high_activity
sess_4996,128,2026-01-08 20:49:36.253968,2026-05-10 14:07:12.216529,2,1,0,1,2,10516655.962561,0.0,True,False
sess_4997,29,2025-11-20 09:34:27.243940,2025-11-28 21:01:10.178635,2,0,1,1,2,732402.934695,0.0,False,False
sess_4998,31,2025-06-15 13:44:14.178635,2026-03-19 19:46:35.228610,3,1,2,0,3,23954541.049975,2.0,False,False
sess_4999,911,2026-05-21 16:21:21.243940,2026-05-21 16:21:21.243940,1,0,0,1,1,0.0,0.0,True,False
sess_50,966,2025-07-07 17:44:15.218542,2026-05-14 04:09:13.228610,2,1,0,1,2,26821498.010068,0.0,True,False
sess_5000,536,2025-07-25 23:27:57.186925,2025-11-22 02:32:48.237113,4,0,1,3,4,10292691.050188,0.0,False,False
sess_501,588,2025-06-25 03:05:15.218542,2026-01-29 13:00:38.202536,4,2,2,0,4,18870922.983994,1.0,False,False
sess_502,160,2025-10-09 10:48:01.186925,2026-04-06 13:37:45.178635,4,1,3,0,4,15475783.99171,3.0,False,False
sess_503,823,2026-05-31 02:34:41.245946,2026-05-31 02:34:41.245946,1,0,0,1,1,0.0,0.0,True,False
sess_504,528,2025-10-22 01:39:36.186925,2026-01-12 10:37:09.178635,2,1,1,0,2,7117052.99171,1.0,False,False
sess_505,763,2025-12-17 17:28:12.216529,2026-05-06 18:49:55.214026,2,0,1,1,2,12100902.997497,0.0,False,False
sess_506,818,2025-08-12 15:15:33.247953,2026-06-11 19:59:54.181409,3,0,1,2,3,26196260.933456,0.0,False,False
sess_507,383,2025-08-16 00:43:07.216529,2025-08-27 10:03:41.207677,2,0,0,2,2,984033.991148,0.0,True,False
sess_508,334,2026-02-04 15:33:50.247953,2026-02-04 15:33:50.247953,1,0,1,0,1,0.0,0.0,False,False
sess_509,1058,2025-10-15 15:41:22.228610,2026-03-17 08:55:08.218542,2,0,1,1,2,13194825.989932,0.0,False,False
sess_51,363,2025-08-27 01:40:19.185418,2025-09-15 03:37:28.222317,2,2,0,0,2,1648629.036899,0.0,False,False
sess_510,1067,2026-04-01 09:57:31.222317,2026-04-01 09:57:31.222317,1,0,1,0,1,0.0,0.0,False,False
sess_511,893,2025-10-19 06:53:54.228610,2025-10-19 06:53:54.228610,1,1,0,0,1,0.0,0.0,False,False
sess_512,843,2025-09-21 02:55:46.178635,2025-09-21 02:55:46.178635,1,0,0,1,1,0.0,0.0,True,False
sess_514,1071,2026-01-22 08:51:36.183414,2026-01-22 08:51:36.183414,1,0,1,0,1,0.0,0.0,False,False
sess_515,58,2025-10-18 05:23:39.209185,2025-10-18 05:23:39.209185,1,0,0,1,1,0.0,0.0,True,False
sess_517,36,2025-09-09 05:51:50.238931,2026-05-20 22:40:15.209185,3,2,1,0,3,21919704.970254,0.5,False,False
sess_518,511,2025-10-15 12:45:08.212022,2026-03-16 12:56:50.251960,4,2,2,0,4,13133502.039938,1.0,False,False
sess_519,1045,2025-06-13 05:20:35.186925,2026-05-20 16:27:04.237113,4,2,2,0,4,29502389.050188,1.0,False,False
sess_52,362,2025-09-10 11:34:13.186925,2026-03-24 16:46:40.214026,4,0,3,1,4,16866747.027101,0.0,False,False
sess_520,220,2025-10-11 06:50:11.216529,2026-06-02 08:19:10.228610,3,1,0,2,3,20222939.012081,0.0,True,False
sess_521,618,2026-02-06 09:02:11.214026,2026-02-06 09:02:11.214026,1,1,0,0,1,0.0,0.0,False,False
sess_522,688,2025-07-26 08:07:11.228610,2026-02-22 22:38:51.245946,3,1,1,1,3,18282700.017336,1.0,False,False
sess_523,929,2025-12-19 22:49:58.203543,2026-05-26 23:05:44.249957,2,2,0,0,2,13652146.046414,0.0,False,False
sess_525,59,2025-08-31 11:36:43.186925,2026-05-04 02:25:53.240934,2,1,1,0,2,21221350.054009,1.0,False,False
sess_526,840,2026-02-15 22:47:56.186925,2026-02-15 22:47:56.186925,1,0,1,0,1,0.0,0.0,False,False
sess_527,1008,2025-06-22 21:09:11.216529,2026-03-31 01:32:57.214026,3,0,2,1,3,24294225.997497,0.0,False,False
sess_529,987,2025-06-21 20:17:05.249957,2026-03-04 03:34:45.224321,4,0,0,4,4,22058259.974364,0.0,True,False
sess_53,26,2025-08-01 01:14:09.207677,2026-04-26 08:29:38.216529,3,0,2,1,3,23181329.008852,0.0,False,False
sess_530,484,2025-10-02 07:49:35.197951,2026-04-25 03:10:47.238931,3,0,1,2,3,17695272.04098,0.0,False,False
sess_532,474,2025-08-12 20:08:39.228610,2026-05-02 20:51:34.228610,2,0,2,0,2,22725775.0,0.0,False,False
sess_533,121,2025-08-19 03:55:42.212022,2025-08-19 03:55:42.212022,1,0,1,0,1,0.0,0.0,False,False
sess_534,340,2025-10-30 14:54:07.197951,2026-04-17 13:06:39.202536,2,0,0,2,2,14595152.004585,0.0,True,False
sess_535,864,2025-11-22 19:30:02.228610,2025-11-22 19:30:02.228610,1,0,0,1,1,0.0,0.0,True,False
sess_536,613,2026-03-16 08:12:34.216529,2026-03-16 08:12:34.216529,1,0,1,0,1,0.0,0.0,False,False
sess_537,1055,2025-07-08 19:59:37.209185,2026-03-12 05:12:44.228610,4,3,0,1,4,21287587.019425,0.0,True,False
sess_538,686,2026-02-25 20:24:33.186925,2026-03-09 06:31:55.178635,2,0,2,0,2,986841.99171,0.0,False,False
sess_539,906,2025-09-19 02:26:50.224321,2025-09-27 04:19:19.199974,2,1,0,1,2,697948.975653,0.0,True,False
sess_54,762,2025-10-24 18:08:30.195433,2026-04-08 12:07:43.228610,2,1,1,0,2,14320753.033177,1.0,False,False
sess_540,613,2025-07-27 01:44:04.214026,2026-02-14 19:20:09.228610,2,1,1,0,2,17516165.014584,1.0,False,False
sess_541,343,2026-03-20 08:43:51.181409,2026-03-20 08:43:51.181409,1,0,1,0,1,0.0,0.0,False,False
sess_542,876,2025-10-20 02:53:59.240934,2025-11-28 11:56:30.207677,2,1,0,1,2,3402150.966743,0.0,True,False
sess_543,266,2025-06-27 16:27:26.228610,2026-05-19 16:29:09.224321,3,2,1,0,3,28166502.995711,0.5,False,False
sess_544,448,2025-07-27 06:46:32.222317,2025-12-07 07:54:55.228610,4,2,2,0,4,11495303.006293,1.0,False,False
sess_546,1012,2026-01-03 14:23:43.251960,2026-01-03 14:23:43.251960,1,1,0,0,1,0.0,0.0,False,False
sess_547,1082,2026-04-11 18:53:17.199974,2026-04-11 18:53:17.199974,1,1,0,0,1,0.0,0.0,False,False
sess_548,310,2025-08-16 04:17:34.247953,2025-08-16 04:17:34.247953,1,1,0,0,1,0.0,0.0,False,False
sess_549,697,2025-07-29 17:32:14.181409,2026-05-09 01:09:07.228610,2,0,2,0,2,24478613.047201,0.0,False,False
sess_55,473,2026-01-05 09:08:41.197951,2026-02-05 07:20:56.240934,2,1,1,0,2,2671935.042983,1.0,False,False
sess_550,573,2025-06-12 11:01:55.186925,2025-12-28 20:42:17.224321,4,0,2,2,4,17228422.037396,0.0,False,False
sess_551,340,2026-05-20 08:25:54.228610,2026-05-20 08:25:54.228610,1,0,1,0,1,0.0,0.0,False,False
sess_552,531,2025-07-17 02:42:57.203543,2026-04-09 08:30:34.186925,2,1,1,0,2,23003256.983382,1.0,False,False
sess_553,692,2025-07-18 01:02:11.228610,2025-08-31 14:29:52.219548,2,1,1,0,2,3850060.990938,1.0,False,False
sess_554,945,2025-07-02 09:59:26.227826,2025-07-02 09:59:26.227826,1,0,1,0,1,0.0,0.0,False,False
sess_555,682,2025-09-01 08:36:44.214026,2026-05-16 22:02:02.185418,3,0,1,2,3,22253117.971392,0.0,False,False
sess_556,885,2025-06-27 10:40:29.240934,2026-02-15 05:25:35.238931,5,2,2,1,5,20112305.997997,1.0,False,False
sess_557,514,2025-10-27 01:00:44.219548,2026-04-25 06:02:21.238931,3,0,1,2,3,15570097.019383,0.0,False,False
sess_558,677,2025-07-27 19:23:19.227826,2026-02-13 23:22:31.181409,3,0,1,2,3,17380751.953583,0.0,False,False
sess_559,349,2026-04-07 11:32:21.238931,2026-04-07 11:32:21.238931,1,0,1,0,1,0.0,0.0,False,False
sess_56,243,2025-11-15 13:01:50.228610,2025-11-15 13:01:50.228610,1,0,0,1,1,0.0,0.0,True,False
sess_560,927,2026-01-15 14:12:25.216529,2026-03-30 16:23:51.183414,2,1,1,0,2,6401485.966885,1.0,False,False
sess_561,292,2025-08-16 03:40:25.186925,2025-08-16 03:40:25.186925,1,1,0,0,1,0.0,0.0,False,False
sess_562,552,2025-06-23 21:55:17.226324,2025-06-23 21:55:17.226324,1,0,0,1,1,0.0,0.0,True,False
sess_563,1057,2025-10-02 12:46:33.178635,2026-01-29 15:09:22.251960,2,2,0,0,2,10290169.073325,0.0,False,False
sess_565,882,2025-12-18 09:02:49.199974,2026-03-12 12:44:19.209185,2,0,2,0,2,7270890.009211,0.0,False,False
sess_566,1003,2025-07-24 18:14:31.178635,2026-05-25 07:45:41.186925,4,1,1,2,4,26314270.00829,1.0,False,False
sess_567,7,2026-03-26 23:32:50.186925,2026-03-26 23:32:50.186925,1,1,0,0,1,0.0,0.0,False,False
sess_568,194,2026-01-09 22:11:59.186925,2026-01-09 22:11:59.186925,1,0,1,0,1,0.0,0.0,False,False
sess_569,198,2025-07-29 16:23:06.228610,2026-05-05 19:53:17.249957,2,1,0,1,2,24204611.021347,0.0,True,False
sess_57,630,2025-08-06 09:33:45.209185,2025-08-06 09:33:45.209185,1,0,0,1,1,0.0,0.0,True,False
sess_570,832,2025-10-07 12:40:54.186925,2026-02-12 17:11:52.247953,2,2,0,0,2,11075458.061028,0.0,False,False
sess_571,338,2025-10-20 08:47:20.186925,2026-06-02 04:37:24.186925,4,2,0,2,4,19425004.0,0.0,True,False
sess_573,717,2025-06-15 10:01:44.251960,2025-12-11 21:27:11.253968,2,0,1,1,2,15506727.002008,0.0,False,False
sess_574,858,2025-06-28 02:05:48.253968,2025-11-14 04:09:33.186925,2,1,1,0,2,12017024.932957,1.0,False,False
sess_577,883,2025-06-17 05:31:58.178635,2025-12-16 08:20:32.212022,3,2,1,0,3,15734914.033387,0.5,False,False
sess_578,1031,2025-08-15 14:49:54.251960,2026-02-28 15:15:41.224321,2,0,2,0,2,17022346.972361,0.0,False,False
sess_579,1053,2025-10-06 03:58:05.186925,2026-03-31 00:12:22.222317,4,2,2,0,4,15192857.035392,1.0,False,False
sess_58,703,2025-11-23 18:33:55.249957,2026-05-12 20:17:29.197951,2,0,1,1,2,14694213.947994,0.0,False,False
sess_580,498,2026-05-05 12:59:18.224321,2026-05-05 12:59:18.224321,1,1,0,0,1,0.0,0.0,False,False
sess_581,1054,2025-07-12 14:27:32.224321,2026-03-18 18:49:15.238931,2,1,1,0,2,21529303.01461,1.0,False,False
sess_582,751,2026-03-31 14:37:55.211509,2026-03-31 14:37:55.211509,1,0,1,0,1,0.0,0.0,False,False
sess_583,728,2025-10-26 15:29:37.237113,2025-10-26 15:29:37.237113,1,0,1,0,1,0.0,0.0,False,False
sess_584,1020,2025-07-06 11:56:15.178635,2026-03-23 09:46:23.224321,4,2,0,2,4,22456208.045686,0.0,True,False
sess_585,552,2025-09-08 01:47:50.245946,2025-11-07 09:55:05.245946,2,0,0,2,2,5213235.0,0.0,True,False
sess_586,237,2025-08-02 00:36:36.186925,2025-09-20 11:10:24.222317,2,1,1,0,2,4271628.035392,1.0,False,False
sess_589,476,2025-10-03 01:12:24.214026,2026-04-09 10:15:46.186925,4,3,0,1,4,16275801.972899,0.0,True,False
sess_59,328,2026-01-05 01:44:32.214026,2026-01-07 21:51:38.228610,2,0,0,2,2,245226.014584,0.0,True,False
sess_590,228,2025-07-10 04:33:04.186925,2026-04-26 09:43:04.209185,6,4,0,2,6,25074600.02226,0.0,True,False
sess_591,1015,2025-08-07 20:25:17.224321,2026-05-06 20:24:47.212022,3,0,2,1,3,23500769.987701,0.0,False,False
sess_592,732,2025-09-03 06:51:04.186925,2025-09-03 06:51:04.186925,1,0,1,0,1,0.0,0.0,False,False
sess_593,293,2025-12-08 19:30:10.214026,2026-04-26 18:27:19.237113,3,1,1,1,3,12005829.023087,1.0,False,False
sess_594,450,2025-10-31 16:25:33.186925,2025-10-31 16:25:33.186925,1,0,0,1,1,0.0,0.0,True,False
sess_595,219,2025-06-17 17:42:30.228610,2025-07-28 04:08:47.222317,2,1,1,0,2,3493576.993707,1.0,False,False
sess_596,468,2025-08-20 22:04:48.209185,2026-03-20 23:53:34.237113,3,0,1,2,3,18323326.027928,0.0,False,False
sess_597,242,2025-11-07 16:27:38.202536,2025-11-07 16:27:38.202536,1,1,0,0,1,0.0,0.0,False,False
sess_598,100,2025-07-03 08:23:24.212022,2025-10-30 04:01:43.178635,3,0,2,1,3,10265898.966613,0.0,False,False
sess_599,214,2025-09-27 20:49:48.209185,2026-04-28 22:16:29.209185,5,1,3,1,5,18408401.0,3.0,False,False
sess_6,475,2025-12-02 19:10:31.249957,2026-05-27 11:46:01.228610,3,3,0,0,3,15179729.978653,0.0,False,False
sess_60,810,2025-08-24 20:31:01.226324,2026-04-11 02:28:45.249957,3,1,0,2,3,19807064.023633,0.0,True,False
sess_600,770,2025-11-03 06:10:59.219548,2026-02-25 16:35:45.186925,2,1,1,0,2,9887085.967377,1.0,False,False
sess_601,450,2025-10-23 09:20:34.226324,2026-02-09 23:31:04.212022,2,1,0,1,2,9468629.985698,0.0,True,False
sess_602,865,2025-12-24 12:45:18.186925,2026-06-02 09:35:28.199974,2,0,1,1,2,13812610.013049,0.0,False,False
sess_604,549,2026-03-21 01:18:05.228610,2026-03-21 01:18:05.228610,1,1,0,0,1,0.0,0.0,False,False
sess_605,111,2025-08-22 22:52:13.209185,2026-05-17 11:33:54.214026,2,0,1,1,2,23114501.004841,0.0,False,False
sess_606,806,2025-07-14 11:09:51.237113,2025-11-08 13:53:07.242937,2,1,1,0,2,10118596.005824,1.0,False,False
sess_607,532,2025-11-19 20:52:27.203543,2025-11-19 20:52:27.203543,1,0,1,0,1,0.0,0.0,False,False
sess_608,741,2025-12-06 11:59:03.209185,2025-12-06 11:59:03.209185,1,0,0,1,1,0.0,0.0,True,False
sess_609,24,2025-06-23 06:49:54.199974,2025-09-28 17:35:58.247953,2,1,0,1,2,8419564.047979,0.0,True,False
sess_61,346,2025-09-09 21:11:19.235934,2025-11-04 07:58:34.228610,2,1,1,0,2,4790834.992676,1.0,False,False
sess_610,688,2025-12-12 05:23:50.186925,2026-04-26 16:10:03.186925,2,1,1,0,2,11702773.0,1.0,False,False
sess_611,689,2025-06-12 09:50:36.183414,2026-04-12 23:10:06.186925,2,0,0,2,2,26313570.003511,0.0,True,False
sess_612,231,2025-07-09 17:41:01.214026,2026-05-02 03:13:12.219548,3,0,1,2,3,25608731.005522,0.0,False,False
sess_613,120,2025-10-07 14:32:29.228610,2025-10-07 14:32:29.228610,1,0,0,1,1,0.0,0.0,True,False
sess_614,570,2026-03-29 04:49:33.214026,2026-03-29 04:49:33.214026,1,0,0,1,1,0.0,0.0,True,False
sess_615,177,2025-08-25 04:26:29.243940,2026-04-28 07:13:00.247953,2,2,0,0,2,21264391.004013,0.0,False,False
sess_616,986,2025-07-21 19:43:00.237113,2026-01-17 09:45:36.235934,3,0,2,1,3,15516155.998821,0.0,False,False
sess_617,562,2026-02-02 11:46:35.243940,2026-02-02 11:46:35.243940,1,1,0,0,1,0.0,0.0,False,False
sess_618,365,2025-11-01 09:03:25.186925,2026-01-24 14:57:24.228610,3,0,2,1,3,7278839.041685,0.0,False,False
sess_619,737,2026-05-20 03:56:55.228610,2026-05-20 03:56:55.228610,1,1,0,0,1,0.0,0.0,False,False
sess_62,164,2026-03-26 21:26:24.222317,2026-03-26 21:26:24.222317,1,0,0,1,1,0.0,0.0,True,False
sess_620,919,2025-07-20 00:42:11.240934,2026-04-21 19:00:11.219548,3,1,0,2,3,23825879.978614,0.0,True,False
sess_621,597,2025-09-06 02:39:35.242937,2026-05-26 09:23:56.226324,4,1,1,2,4,22661060.983387,1.0,False,False
sess_622,745,2026-02-05 02:13:45.216529,2026-05-29 16:39:17.226324,2,1,1,0,2,9815132.009795,1.0,False,False
sess_623,309,2026-04-15 22:32:54.249957,2026-04-15 22:32:54.249957,1,1,0,0,1,0.0,0.0,False,False
sess_624,748,2025-07-03 01:36:03.197951,2026-02-15 07:51:59.181409,3,0,1,2,3,19635355.983458,0.0,False,False
sess_625,371,2025-08-11 02:39:29.183414,2025-11-27 19:07:10.228610,2,0,2,0,2,9390461.045196,0.0,False,False
sess_626,396,2026-03-24 15:34:53.226324,2026-03-24 15:34:53.226324,1,0,1,0,1,0.0,0.0,False,False
sess_627,27,2025-07-24 18:10:19.245946,2025-09-02 04:53:35.243940,3,0,1,2,3,3408195.997994,0.0,False,False
sess_628,484,2025-11-16 06:08:49.185418,2025-11-16 06:08:49.185418,1,1,0,0,1,0.0,0.0,False,False
sess_629,114,2025-09-16 16:11:19.218542,2025-09-16 16:11:19.218542,1,0,1,0,1,0.0,0.0,False,False
sess_63,241,2025-11-01 15:22:11.186925,2025-11-01 15:22:11.186925,1,0,1,0,1,0.0,0.0,False,False
sess_630,248,2025-11-09 18:49:20.249957,2026-04-04 11:58:40.195433,4,2,1,1,4,12589759.945476,0.5,False,False
sess_631,554,2025-12-21 22:21:11.228610,2025-12-21 22:21:11.228610,1,0,0,1,1,0.0,0.0,True,False
sess_632,900,2026-03-30 05:38:15.219548,2026-06-02 13:17:14.238931,2,2,0,0,2,5557139.019383,0.0,False,False
sess_633,938,2025-07-03 17:48:00.186925,2025-10-07 18:55:38.212022,3,1,2,0,3,8298458.025097,2.0,False,False
sess_634,987,2025-09-19 21:31:41.186925,2026-05-10 16:23:54.185418,4,2,1,1,4,20112732.998493,0.5,False,False
sess_635,510,2026-01-03 12:36:45.209185,2026-01-03 12:36:45.209185,1,1,0,0,1,0.0,0.0,False,False
sess_636,759,2025-07-27 20:19:24.214026,2026-03-19 11:55:24.251960,4,0,2,2,4,20273760.037934,0.0,False,False
sess_637,129,2025-06-12 15:28:28.218542,2026-05-17 10:01:09.224321,3,0,1,2,3,29269961.005779,0.0,False,False
sess_638,742,2025-07-11 04:28:36.253968,2026-02-16 15:00:04.253968,5,1,2,2,5,19045888.0,2.0,False,False
sess_64,815,2025-07-18 13:02:17.228610,2025-07-18 13:02:17.228610,1,0,0,1,1,0.0,0.0,True,False
sess_640,979,2025-07-08 20:07:10.186925,2025-07-08 20:07:10.186925,1,0,0,1,1,0.0,0.0,True,False
sess_642,221,2025-11-01 03:10:52.240934,2026-04-27 16:56:47.178635,2,0,2,0,2,15342354.937701,0.0,False,False
sess_643,909,2025-06-20 07:25:45.199974,2026-02-19 20:25:20.218542,2,1,0,1,2,21128375.018568,0.0,True,False
sess_644,724,2025-08-16 09:23:24.228610,2026-03-13 04:40:50.253968,3,0,2,1,3,18040646.025358,0.0,False,False
sess_645,100,2025-11-11 07:43:48.209185,2026-01-08 08:04:31.247953,2,1,0,1,2,5012443.038768,0.0,True,False
sess_646,166,2025-06-13 03:01:38.235934,2026-05-29 13:30:20.242937,4,2,0,2,4,30277722.007003,0.0,True,False
sess_648,994,2025-07-08 06:22:32.186925,2025-09-16 07:42:16.219548,2,0,0,2,2,6052784.032623,0.0,True,False
sess_649,962,2026-01-13 16:36:18.247953,2026-01-13 16:36:18.247953,1,0,0,1,1,0.0,0.0,True,False
sess_65,203,2025-07-14 10:12:04.228610,2026-03-21 23:25:36.219548,3,1,0,2,3,21647611.990938,0.0,True,False
sess_650,744,2025-07-02 16:45:48.228610,2025-11-30 02:13:05.228610,3,0,3,0,3,12994037.0,0.0,False,False
sess_651,653,2025-08-15 12:01:01.224321,2025-12-27 10:33:16.228610,3,0,2,1,3,11572335.004289,0.0,False,False
sess_652,181,2025-09-19 06:21:36.186925,2026-05-21 23:24:59.228610,4,3,1,0,4,21143003.041685,0.3333333333333333,False,False
sess_653,1049,2025-10-18 03:17:48.207677,2026-04-28 06:07:43.214026,3,1,2,0,3,16598995.006349,2.0,False,False
sess_654,912,2025-08-13 20:13:12.214026,2026-06-10 03:48:38.186925,2,0,2,0,2,25947325.972899,0.0,False,False
sess_655,745,2025-06-30 10:43:39.227826,2025-08-21 01:35:25.211509,2,0,0,2,2,4459905.983683,0.0,True,False
sess_656,236,2025-10-19 11:37:00.228610,2025-10-19 11:37:00.228610,1,1,0,0,1,0.0,0.0,False,False
sess_657,850,2025-10-29 02:41:53.228610,2026-04-17 14:34:09.251960,3,2,1,0,3,14730736.02335,0.5,False,False
sess_658,941,2025-06-28 18:59:26.240934,2026-02-18 21:44:37.238931,2,0,1,1,2,20313910.997997,0.0,False,False
sess_659,151,2025-07-30 20:37:54.226324,2026-02-26 22:42:50.186925,3,2,1,0,3,18237895.960601,0.5,False,False
sess_66,709,2026-01-30 08:33:02.219548,2026-04-09 17:43:29.197951,3,2,0,1,3,5994626.978403,0.0,True,False
sess_660,248,2025-08-08 14:09:07.186925,2026-06-06 05:25:18.228610,5,0,3,2,5,26061371.041685,0.0,False,False
sess_661,372,2025-08-28 09:16:59.238931,2026-06-06 03:39:26.228610,2,1,0,1,2,24344546.989679,0.0,True,False
sess_662,975,2025-07-24 18:40:05.186925,2026-01-04 09:33:58.183414,2,1,1,0,2,14136832.996489,1.0,False,False
sess_664,52,2025-07-31 16:51:24.183414,2025-07-31 16:51:24.183414,1,0,0,1,1,0.0,0.0,True,False
sess_665,693,2026-03-06 23:24:23.245946,2026-03-06 23:24:23.245946,1,0,1,0,1,0.0,0.0,False,False
sess_667,398,2025-09-02 08:39:10.185418,2025-09-02 08:39:10.185418,1,1,0,0,1,0.0,0.0,False,False
sess_668,368,2025-08-13 10:13:45.186925,2025-10-20 23:33:10.186925,2,1,1,0,2,5923165.0,1.0,False,False
sess_669,409,2026-06-02 04:15:13.186925,2026-06-03 23:23:09.218542,2,0,1,1,2,155276.031617,0.0,False,False
sess_67,624,2025-07-24 14:50:41.212022,2025-07-24 14:50:41.212022,1,1,0,0,1,0.0,0.0,False,False
sess_670,978,2025-09-17 00:16:57.228610,2026-04-28 21:25:29.251960,3,0,2,1,3,19343312.02335,0.0,False,False
sess_672,272,2025-06-25 22:22:12.218542,2026-05-12 16:26:04.228610,3,1,2,0,3,27713032.010068,2.0,False,False
sess_673,418,2025-11-24 22:14:34.247953,2025-11-24 22:14:34.247953,1,0,1,0,1,0.0,0.0,False,False
sess_674,276,2025-06-21 20:51:45.240934,2026-04-09 16:57:20.247953,4,1,2,1,4,25214735.007019,2.0,False,False
sess_675,495,2025-11-17 02:58:25.238931,2026-03-25 21:53:39.186925,2,1,0,1,2,11127313.947994,0.0,True,False
sess_676,735,2025-12-25 17:40:12.228610,2026-03-27 02:05:16.186925,2,1,1,0,2,7892703.958315,1.0,False,False
sess_678,1073,2025-08-13 15:26:52.203543,2026-02-27 00:11:16.222317,4,2,0,2,4,17052264.018774,0.0,True,False
sess_679,134,2025-06-29 20:27:39.245946,2025-06-29 20:27:39.245946,1,0,0,1,1,0.0,0.0,True,False
sess_68,735,2025-12-25 01:45:06.228610,2026-05-24 11:09:02.219548,2,0,0,2,2,12993835.990938,0.0,True,False
sess_680,870,2025-08-02 01:16:23.214026,2026-04-01 23:50:21.199974,3,2,1,0,3,20990037.985948,0.5,False,False
sess_681,167,2025-08-22 00:40:12.197951,2025-08-22 00:40:12.197951,1,0,1,0,1,0.0,0.0,False,False
sess_682,610,2025-12-18 01:18:15.211509,2026-06-06 09:54:41.186925,2,2,0,0,2,14718985.975416,0.0,False,False
sess_683,981,2025-11-18 17:40:08.203543,2025-12-29 11:03:11.181409,2,2,0,0,2,3518582.977866,0.0,False,False
sess_684,508,2025-06-13 20:27:32.212022,2026-03-03 11:27:05.242937,2,1,0,1,2,22690773.030915,0.0,True,False
sess_685,188,2025-12-10 16:28:30.219548,2026-03-19 08:11:46.226324,3,0,1,2,3,8523796.006776,0.0,False,False
sess_688,210,2025-07-15 19:01:02.186925,2025-09-05 11:36:56.238931,2,0,1,1,2,4466154.052006,0.0,False,False
sess_689,412,2025-12-01 00:33:22.249957,2026-05-18 02:20:23.243940,3,2,1,0,3,14521620.993983,0.5,False,False
sess_69,732,2025-07-24 17:30:54.228610,2025-07-24 17:30:54.228610,1,0,1,0,1,0.0,0.0,False,False
sess_690,793,2025-12-05 19:42:24.235934,2026-04-04 14:21:52.209185,2,1,1,0,2,10348767.973251,1.0,False,False
sess_691,537,2025-11-27 08:06:29.218542,2026-05-21 13:19:13.238931,3,1,0,2,3,15138764.020389,0.0,True,False
sess_693,171,2025-07-26 13:05:18.186925,2026-04-13 16:01:51.212022,3,1,2,0,3,22560993.025097,2.0,False,False
sess_694,467,2025-06-23 20:31:59.219548,2026-03-14 17:40:35.224321,4,1,1,2,4,22799316.004773,1.0,False,False
sess_695,881,2026-01-25 23:13:23.186925,2026-01-25 23:13:23.186925,1,0,1,0,1,0.0,0.0,False,False
sess_696,2,2026-01-27 20:00:33.216529,2026-04-02 18:32:31.186925,3,1,1,1,3,5610717.970396,1.0,False,False
sess_697,335,2025-07-02 01:13:08.186925,2026-05-22 03:46:39.228610,2,1,0,1,2,28002811.041685,0.0,True,False
sess_698,304,2025-06-15 02:18:18.249957,2025-11-17 19:44:20.218542,2,0,1,1,2,13454761.968585,0.0,False,False
sess_699,354,2025-06-18 16:52:48.183414,2025-06-18 16:52:48.183414,1,0,0,1,1,0.0,0.0,True,False
sess_7,280,2026-01-11 12:34:38.249957,2026-02-06 10:41:21.251960,2,0,1,1,2,2239603.002003,0.0,False,False
sess_700,361,2025-08-15 14:08:00.186925,2026-04-06 11:23:41.228610,3,2,0,1,3,20207741.041685,0.0,True,False
sess_701,883,2026-03-03 01:04:24.224321,2026-03-25 10:25:47.247953,2,1,0,1,2,1934483.023632,0.0,True,False
sess_702,1034,2025-09-19 04:09:21.228610,2025-09-19 04:09:21.228610,1,1,0,0,1,0.0,0.0,False,False
sess_703,481,2025-07-31 09:27:09.240934,2026-02-26 22:59:29.186925,3,1,2,0,3,18192739.945991,2.0,False,False
sess_704,426,2025-09-27 02:17:06.218542,2025-09-27 02:17:06.218542,1,0,1,0,1,0.0,0.0,False,False
sess_705,990,2025-07-13 18:56:44.186925,2025-07-13 18:56:44.186925,1,0,0,1,1,0.0,0.0,True,False
sess_706,447,2025-09-03 23:46:41.203543,2025-10-01 16:38:39.214026,2,1,0,1,2,2393518.010483,0.0,True,False
sess_707,855,2025-08-19 03:33:25.235934,2025-09-26 19:39:33.222317,2,0,1,1,2,3341167.986383,0.0,False,False
sess_709,844,2025-08-17 12:34:27.216529,2026-04-11 22:41:23.226324,3,0,2,1,3,20513216.009795,0.0,False,False
